age,race,sex,priors_count,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,juv_other_count,two_year_recid,decile_score,score_text,charge_degree,sex_male
27,African-American,Male,0,M,Battery,0,0,0,1,2,Low,0,1
41,Caucasian,Male,0,F,Felony Battery (Dom Strang),0,0,0,0,1,Low,1,1
21,African-American,Female,0,F,Grand Theft in the 3rd Degree,0,0,0,1,5,Medium,1,0
24,Caucasian,Male,1,F,Possession Of Amphetamine,0,0,0,0,4,Low,1,1
23,Caucasian,Male,0,M,Battery,0,0,0,0,2,Low,0,1
42,African-American,Male,0,F,Driving While License Revoked,0,0,0,0,1,Low,1,1
24,African-American,Male,5,F,Burglary Conveyance Unoccup,5,0,0,1,8,High,1,1
26,African-American,Male,4,F,Grand Theft (Motor Vehicle),0,0,0,1,8,High,1,1
50,Caucasian,Male,9,F,Burglary Structure Unoccup,0,0,0,1,3,Low,1,1
32,African-American,Female,3,M,Battery on Law Enforc Officer,0,0,0,0,6,Medium,0,0
40,African-American,Male,13,F,arrest case no charge,0,0,0,0,9,High,1,1
27,African-American,Male,2,F,Lease For Purpose Trafficking,0,0,0,0,3,Low,1,1
23,Caucasian,Male,0,F,Possession Of Alprazolam,0,0,0,1,9,High,1,1
37,African-American,Male,22,M,arrest case no charge,0,0,0,1,9,High,0,1
32,African-American,Male,1,M,DUI Blood Alcohol Above 0.20,0,0,0,1,4,Low,0,1
52,Caucasian,Male,4,M,Viol Prot Injunc Repeat Viol,0,0,0,1,3,Low,0,1
29,Caucasian,Male,2,F,Felony Battery (Dom Strang),0,0,0,0,2,Low,1,1
49,African-American,Male,0,M,Poss Of RX Without RX,0,0,0,0,1,Low,0,1
50,Caucasian,Male,0,F,Lewd or Lascivious Molestation,0,0,0,0,1,Low,1,1
26,Caucasian,Male,2,F,Agg Assault W/int Com Fel Dome,0,0,0,1,2,Low,1,1
34,Caucasian,Female,0,F,Poss Pyrrolidinovalerophenone,0,0,0,1,8,High,1,0
28,Caucasian,Female,1,F,arrest case no charge,0,0,0,0,7,Medium,1,0
30,African-American,Male,0,F,Felony Driving While Lic Suspd,0,0,0,1,3,Low,1,1
24,African-American,Male,3,F,Burglary Conveyance Unoccup,0,0,0,1,4,Low,1,1
25,African-American,Male,0,M,Battery,0,0,0,1,2,Low,0,1
25,African-American,Male,4,M,Battery,0,0,0,1,3,Low,0,1
45,Caucasian,Male,2,F,Possession of Cocaine,0,0,0,0,1,Low,1,1
26,Caucasian,Male,1,F,Poss Pyrrolidinovalerophenone,0,0,0,1,7,Medium,1,1
37,Other,Male,2,F,Lewd/Lasciv Molest Elder Persn,0,0,0,0,1,Low,1,1
24,Hispanic,Male,0,M,Battery,0,0,0,0,2,Low,0,1
40,Caucasian,Male,2,M,arrest case no charge,0,0,0,0,1,Low,0,1
33,Hispanic,Female,0,F,Agg Battery Grt/Bod/Harm,0,0,0,0,2,Low,1,0
53,Hispanic,Male,18,F,arrest case no charge,0,0,0,0,2,Low,1,1
55,Hispanic,Male,0,M,Viol Injunct Domestic Violence,0,0,0,0,1,Low,0,1
30,Other,Male,6,F,Aggravated Assault W/Dead Weap,0,0,0,1,9,High,1,1
21,African-American,Male,1,F,arrest case no charge,0,0,0,1,7,Medium,1,1
55,Caucasian,Male,0,M,Battery,0,0,0,0,1,Low,0,1
22,Caucasian,Male,1,F,arrest case no charge,0,0,0,1,3,Low,1,1
23,African-American,Female,1,F,arrest case no charge,0,0,0,0,3,Low,1,0
57,Caucasian,Male,9,F,Possession of Cocaine,0,0,0,1,4,Low,1,1
33,Caucasian,Male,0,M,Carrying A Concealed Weapon,0,0,0,1,3,Low,0,1
32,Caucasian,Male,2,F,Aggravated Assault W/dead Weap,0,0,0,0,1,Low,1,1
47,Caucasian,Male,3,F,arrest case no charge,0,0,0,0,2,Low,1,1
51,Caucasian,Male,6,M,Viol Injunct Domestic Violence,0,0,0,1,1,Low,0,1
22,African-American,Male,1,F,Burglary Dwelling Occupied,0,1,0,0,6,Medium,1,1
47,Caucasian,Male,2,F,Dealing in Stolen Property,0,0,0,0,1,Low,1,1
28,Caucasian,Male,1,F,Possession of Cocaine,0,0,0,1,1,Low,1,1
28,African-American,Male,5,F,Grand Theft in the 3rd Degree,0,0,0,0,8,High,1,1
44,Caucasian,Female,1,M,Battery,0,0,0,1,1,Low,0,0
25,African-American,Male,0,F,Felony Battery (Dom Strang),0,0,0,1,4,Low,1,1
34,African-American,Male,4,M,Battery,0,0,0,0,2,Low,0,1
65,Caucasian,Male,0,M,DUI Property Damage/Injury,0,0,0,0,1,Low,0,1
33,Caucasian,Male,5,F,Driving While License Revoked,0,0,0,1,6,Medium,1,1
23,Caucasian,Female,0,M,Battery,0,0,0,0,3,Low,0,0
44,Caucasian,Female,0,M,Battery,0,0,0,0,1,Low,0,0
24,African-American,Male,1,M,Battery,0,0,0,0,3,Low,0,1
51,Caucasian,Male,1,M,Battery,0,0,0,0,2,Low,0,1
21,African-American,Female,0,F,Battery on Law Enforc Officer,0,0,0,1,8,High,1,0
39,Caucasian,Male,6,F,arrest case no charge,0,0,0,0,6,Medium,1,1
29,African-American,Male,29,F,Poss Contr Subst W/o Prescript,0,0,0,1,8,High,1,1
24,Caucasian,Male,1,F,Aggravated Assault W/Dead Weap,0,0,0,0,6,Medium,1,1
23,African-American,Female,0,F,Possession Burglary Tools,0,0,0,1,5,Medium,1,0
31,African-American,Male,11,F,Poss Pyrrolidinovalerophenone,0,0,2,1,10,High,1,1
35,African-American,Female,0,M,Petit Theft $100- $300,0,0,0,0,2,Low,0,0
30,Other,Male,0,F,Grand Theft in the 3rd Degree,0,0,0,0,1,Low,1,1
39,African-American,Female,4,F,Aggravated Assault W/Dead Weap,0,0,0,0,6,Medium,1,0
51,Caucasian,Male,0,M,Driving Under The Influence,0,0,0,0,1,Low,0,1
22,Caucasian,Male,1,F,arrest case no charge,0,0,1,0,7,Medium,1,1
29,Caucasian,Male,2,F,arrest case no charge,0,0,0,0,2,Low,1,1
32,Caucasian,Male,6,F,Attempted Burg/Convey/Unocc,0,0,0,1,2,Low,1,1
33,Caucasian,Male,3,M,Battery,0,0,0,1,4,Low,0,1
58,Caucasian,Male,5,F,Grand Theft in the 3rd Degree,0,0,0,1,3,Low,1,1
54,Other,Male,0,F,Aggravated Assault,0,0,0,0,1,Low,1,1
33,African-American,Male,2,F,Robbery W/Firearm,0,0,0,1,9,High,1,1
48,African-American,Male,10,F,Grand Theft in the 3rd Degree,0,0,0,0,4,Low,1,1
23,African-American,Male,0,M,Battery,0,0,0,0,8,High,0,1
23,Caucasian,Male,2,F,Grand Theft in the 3rd Degree,0,0,0,1,7,Medium,1,1
47,Asian,Male,1,M,Battery,0,0,0,0,1,Low,0,1
21,Other,Male,0,F,Grand Theft in the 3rd Degree,0,0,0,0,4,Low,1,1
29,African-American,Male,0,M,Battery,0,0,0,1,9,High,0,1
48,Caucasian,Male,2,F,arrest case no charge,0,0,0,0,1,Low,1,1
37,Caucasian,Male,4,M,Battery,0,0,0,1,4,Low,0,1
50,Caucasian,Male,3,F,Felony Battery (Dom Strang),0,0,0,0,3,Low,1,1
19,African-American,Male,3,F,Burglary Dwelling Armed,0,0,0,1,8,High,1,1
49,African-American,Male,13,F,Driving While License Revoked,2,0,0,0,3,Low,1,1
58,Caucasian,Male,2,F,Resist Officer w/Violence,0,0,0,0,5,Medium,1,1
31,African-American,Male,6,F,Possession of Cocaine,0,0,0,0,8,High,1,1
23,African-American,Male,1,M,Battery,0,0,2,0,7,Medium,0,1
23,African-American,Female,0,F,Aggravated Assault W/Dead Weap,0,0,0,1,3,Low,1,0
31,Caucasian,Male,17,F,Possession of Oxycodone,0,0,0,1,8,High,1,1
33,Other,Male,0,F,arrest case no charge,0,0,0,1,1,Low,1,1
57,Caucasian,Male,6,F,Grand Theft in the 3rd Degree,0,0,0,0,2,Low,1,1
31,Caucasian,Female,0,M,Battery,0,0,0,0,2,Low,0,0
57,African-American,Male,19,F,Possession of Cocaine,0,0,0,0,6,Medium,1,1
57,Caucasian,Male,12,M,DUI - Enhanced,0,0,0,0,5,Medium,0,1
29,African-American,Male,6,M,Battery,0,0,0,1,7,Medium,0,1
30,African-American,Male,0,M,Battery,0,0,0,1,1,Low,0,1
45,African-American,Male,11,F,Felony Battery w/Prior Convict,0,0,0,0,3,Low,1,1
42,Caucasian,Male,0,F,Tampering With Physical Evidence,0,0,0,0,5,Medium,1,1
48,Other,Male,7,F,Carrying Concealed Firearm,0,0,0,0,2,Low,1,1
29,African-American,Male,12,F,Tampering With Physical Evidence,0,2,0,1,8,High,1,1
28,Caucasian,Female,0,F,Driving While License Revoked,0,0,0,0,2,Low,1,0
25,African-American,Male,1,M,Battery,0,0,0,1,2,Low,0,1
34,Caucasian,Female,3,M,Battery,0,0,0,0,5,Medium,0,0
27,African-American,Male,0,F,Tampering With Physical Evidence,0,0,0,0,2,Low,1,1
39,African-American,Male,4,F,Aggrav Child Abuse-Agg Battery,0,0,0,0,4,Low,1,1
27,African-American,Male,4,F,arrest case no charge,0,0,0,1,5,Medium,1,1
30,Caucasian,Male,7,F,Dealing in Stolen Property,0,0,1,1,10,High,1,1
31,African-American,Male,15,M,Battery,3,0,1,1,10,High,0,1
20,African-American,Male,1,M,Aggravated Battery / Pregnant,0,0,1,1,9,High,0,1
26,Caucasian,Male,2,F,Aggravated Assault W/Dead Weap,0,0,0,1,9,High,1,1
34,Caucasian,Male,0,F,Fleeing or Eluding a LEO,0,0,0,1,1,Low,1,1
27,Caucasian,Male,0,M,Battery,0,0,0,0,2,Low,0,1
29,African-American,Male,4,F,Felony Driving While Lic Suspd,0,0,0,0,2,Low,1,1
27,African-American,Male,7,F,Driving While License Revoked,0,0,0,0,6,Medium,1,1
24,Caucasian,Female,0,F,Uttering a Forged Instrument,0,0,0,0,8,High,1,0
29,African-American,Male,0,F,Driving While License Revoked,0,0,0,1,5,Medium,1,1
20,Caucasian,Male,0,F,Child Abuse,0,0,0,0,3,Low,1,1
23,Caucasian,Female,0,F,Possession of Cocaine,0,0,0,0,3,Low,1,0
48,African-American,Female,0,M,DUI Property Damage/Injury,0,0,0,0,1,Low,0,0
34,African-American,Male,0,M,Driving Under The Influence,0,0,0,1,1,Low,0,1
46,African-American,Male,1,M,Battery,0,0,0,1,6,Medium,0,1
41,Caucasian,Female,3,F,Driving While License Revoked,0,0,0,0,5,Medium,1,0
26,African-American,Male,3,F,Del Cannabis At/Near Park,0,0,0,1,6,Medium,1,1
37,African-American,Male,11,F,Felony Driving While Lic Suspd,0,0,0,1,8,High,1,1
22,Caucasian,Female,2,F,arrest case no charge,0,0,0,0,3,Low,1,0
32,African-American,Male,7,F,Felony Driving While Lic Suspd,0,0,0,0,1,Low,1,1
44,African-American,Male,0,M,DUI Level 0.15 Or Minor In Veh,0,0,0,0,1,Low,0,1
60,African-American,Male,3,M,DUI - Enhanced,0,0,0,0,1,Low,0,1
49,Caucasian,Male,0,F,Possession of Cocaine,0,0,0,0,1,Low,1,1
30,African-American,Male,10,M,Battery,0,0,0,1,4,Low,0,1
52,Caucasian,Male,0,F,Manufacture Cannabis,0,0,0,0,1,Low,1,1
34,African-American,Male,0,F,Poss Wep Conv Felon,0,0,0,0,10,High,1,1
55,African-American,Male,5,F,Felony Battery w/Prior Convict,0,0,0,1,4,Low,1,1
33,African-American,Male,0,M,Resist/Obstruct W/O Violence,0,0,0,0,7,Medium,0,1
22,African-American,Male,0,F,Possession of Cannabis,0,0,0,1,6,Medium,1,1
27,African-American,Female,0,M,Assault,0,0,0,0,2,Low,0,0
20,African-American,Male,0,F,Uttering a Forged Instrument,0,0,2,1,5,Medium,1,1
33,Caucasian,Male,0,F,Burglary Assault/Battery Armed,0,0,0,0,2,Low,1,1
26,African-American,Male,0,M,Battery,0,0,0,0,2,Low,0,1
29,African-American,Male,0,M,DWLS Canceled Disqul 1st Off,0,0,0,0,5,Medium,0,1
32,African-American,Male,1,M,Driving Under The Influence,0,0,0,0,3,Low,0,1
37,Caucasian,Male,4,M,Battery,0,0,0,0,1,Low,0,1
31,African-American,Male,15,F,arrest case no charge,0,0,0,0,10,High,1,1
29,African-American,Male,6,F,Driving While License Revoked,0,0,0,1,8,High,1,1
31,African-American,Male,6,F,arrest case no charge,0,0,0,0,4,Low,1,1
36,Caucasian,Female,2,F,Aggrav Battery w/Deadly Weapon,0,0,0,0,3,Low,1,0
37,African-American,Female,1,F,Burglary With Assault/battery,0,0,0,0,1,Low,1,0
34,Caucasian,Male,5,M,Petit Theft,0,0,0,1,2,Low,0,1
20,Caucasian,Male,1,M,Assault,0,0,0,1,5,Medium,0,1
24,Caucasian,Male,8,F,Felony Petit Theft,0,0,2,1,9,High,1,1
29,African-American,Male,8,M,Battery,0,1,0,1,9,High,0,1
45,African-American,Female,1,F,Driving While License Revoked,0,0,0,0,1,Low,1,0
34,Caucasian,Male,2,F,arrest case no charge,0,0,0,1,7,Medium,1,1
70,African-American,Male,0,M,Driving Under The Influence,0,0,0,0,1,Low,0,1
23,African-American,Male,4,F,arrest case no charge,1,0,0,0,9,High,1,1
27,Caucasian,Male,5,M,Driving License Suspended,0,0,0,0,4,Low,0,1
44,Caucasian,Male,6,F,Grand Theft in the 3rd Degree,0,0,0,1,6,Medium,1,1
26,African-American,Male,0,M,Battery,0,0,0,0,5,Medium,0,1
23,Caucasian,Female,2,M,Battery,0,0,0,0,6,Medium,0,0
27,African-American,Male,3,F,arrest case no charge,0,0,0,1,9,High,1,1
46,Caucasian,Female,1,F,Felony Batt(Great Bodily Harm),0,0,0,0,2,Low,1,0
27,African-American,Female,1,F,arrest case no charge,1,0,0,0,5,Medium,1,0
45,Caucasian,Male,7,F,Felony Battery,0,0,0,0,2,Low,1,1
42,African-American,Male,1,M,arrest case no charge,0,0,0,0,5,Medium,0,1
24,Caucasian,Female,3,M,Battery,0,1,0,1,5,Medium,0,0
20,African-American,Male,2,F,arrest case no charge,1,1,1,1,8,High,1,1
49,Caucasian,Male,3,F,Possession of Cocaine,0,0,0,0,4,Low,1,1
29,Hispanic,Male,0,F,Carrying Concealed Firearm,0,0,0,0,2,Low,1,1
52,Caucasian,Female,1,F,Battery on Law Enforc Officer,0,0,0,0,1,Low,1,0
37,Hispanic,Male,4,M,Battery,0,0,0,1,1,Low,0,1
26,African-American,Male,1,M,Battery,0,0,0,0,3,Low,0,1
53,African-American,Male,15,F,Felony Driving While Lic Suspd,0,0,0,1,1,Low,1,1
47,Hispanic,Male,1,F,arrest case no charge,0,0,0,0,1,Low,1,1
38,African-American,Male,0,M,Extradition/Defendants,0,0,0,1,8,High,0,1
25,African-American,Male,1,F,Possession of Cocaine,0,0,0,0,6,Medium,1,1
21,African-American,Male,1,F,Burglary Conveyance Unoccup,1,0,0,1,10,High,1,1
48,African-American,Male,0,M,Battery,0,0,0,0,1,Low,0,1
24,Other,Female,0,F,Uttering a Forged Instrument,0,0,0,0,3,Low,1,0
22,African-American,Male,0,F,Burglary Dwelling Occupied,0,0,0,1,4,Low,1,1
38,Caucasian,Male,2,M,Battery,0,0,0,0,2,Low,0,1
23,Other,Male,0,F,Felony Battery (Dom Strang),0,0,0,1,3,Low,1,1
54,Other,Male,2,M,Battery,0,0,0,0,1,Low,0,1
24,Hispanic,Male,1,F,arrest case no charge,0,0,0,0,4,Low,1,1
44,Caucasian,Female,0,M,Disorderly Conduct,0,0,0,1,1,Low,0,0
64,Caucasian,Male,0,M,Operating W/O Valid License,0,0,0,0,1,Low,0,1
38,Caucasian,Male,5,M,Felony/Driving Under Influence,0,0,0,1,5,Medium,0,1
45,Other,Female,0,M,Battery,0,0,0,0,1,Low,0,0
49,African-American,Male,1,F,Grand Theft in the 3rd Degree,0,0,0,0,5,Medium,1,1
33,Asian,Male,0,M,Battery,0,0,0,0,1,Low,0,1
44,Hispanic,Male,2,F,Leaving the Scene of Accident,0,0,0,0,2,Low,1,1
51,African-American,Male,3,F,arrest case no charge,0,0,0,0,1,Low,1,1
50,African-American,Male,0,F,Possession of Cocaine,0,0,0,0,1,Low,1,1
33,Caucasian,Male,2,M,Viol Injunct Domestic Violence,0,2,0,0,2,Low,0,1
54,Caucasian,Female,0,M,Battery,0,0,0,0,1,Low,0,0
28,Hispanic,Male,3,F,Possession of Cannabis,0,0,0,1,5,Medium,1,1
42,African-American,Male,17,M,arrest case no charge,0,0,0,1,7,Medium,0,1
34,Caucasian,Male,3,F,Driving While License Revoked,0,0,0,0,1,Low,1,1
38,Caucasian,Male,2,F,Corrupt Public Servant,0,0,0,1,3,Low,1,1
21,African-American,Male,1,F,Bribery Athletic Contests,0,0,0,1,9,High,1,1
33,African-American,Male,5,F,Felony Driving While Lic Suspd,0,0,0,0,4,Low,1,1
32,African-American,Male,9,M,arrest case no charge,0,0,1,1,7,Medium,0,1
45,Caucasian,Male,1,M,Battery,0,0,0,0,1,Low,0,1
30,Caucasian,Male,1,F,Possession Of Heroin,0,0,0,1,8,High,1,1
29,African-American,Female,0,F,Agg Battery Grt/Bod/Harm,0,0,0,0,10,High,1,0
51,Caucasian,Female,0,M,Battery,0,0,0,1,1,Low,0,0
28,African-American,Female,0,F,Aggravated Assault W/Dead Weap,0,0,0,0,3,Low,1,0
27,Caucasian,Male,1,F,Possession of Cannabis,0,0,0,0,3,Low,1,1
28,Hispanic,Male,16,F,Possession Of Heroin,0,0,0,1,10,High,1,1
30,African-American,Female,0,F,Grand Theft on 65 Yr or Older,0,0,0,0,2,Low,1,0
32,African-American,Male,0,M,Battery,0,0,0,0,7,Medium,0,1
27,Caucasian,Male,5,F,Grand Theft in the 3rd Degree,0,0,0,0,4,Low,1,1
21,Hispanic,Male,1,F,Battery on Law Enforc Officer,0,0,0,1,5,Medium,1,1
21,African-American,Male,0,F,Burglary Structure Unoccup,0,0,0,0,5,Medium,1,1
34,Caucasian,Female,0,F,Tamper With Witness/Victim/CI,0,0,0,1,3,Low,1,0
24,African-American,Male,7,F,Crim Attempt/Solic/Consp,0,0,0,1,9,High,1,1
32,Caucasian,Male,0,M,Driving License Suspended,0,0,0,0,1,Low,0,1
38,Caucasian,Female,5,F,arrest case no charge,0,0,0,1,6,Medium,1,0
56,African-American,Male,3,M,arrest case no charge,0,0,0,0,1,Low,0,1
44,African-American,Female,0,M,Battery,0,0,0,0,1,Low,0,0
31,African-American,Male,1,M,DWLS Canceled Disqul 1st Off,0,0,0,1,5,Medium,0,1
25,Caucasian,Female,6,F,arrest case no charge,0,0,0,0,7,Medium,1,0
20,African-American,Female,0,M,Battery,0,0,0,0,5,Medium,0,0
35,African-American,Male,1,M,Battery,0,0,0,0,5,Medium,0,1
33,African-American,Male,1,F,Agg Battery Grt/Bod/Harm,0,0,0,1,4,Low,1,1
24,African-American,Male,0,M,Battery,0,0,0,0,3,Low,0,1
40,Hispanic,Female,2,M,arrest case no charge,0,0,0,0,2,Low,0,0
27,African-American,Male,9,F,Poss Pyrrolidinovalerophenone,0,0,0,1,9,High,1,1
38,African-American,Male,9,F,Grand Theft in the 3rd Degree,0,0,0,1,5,Medium,1,1
20,Caucasian,Male,0,F,Grand Theft Dwell Property,0,0,1,1,6,Medium,1,1
30,African-American,Male,9,F,Driving While License Revoked,0,0,0,1,3,Low,1,1
36,Caucasian,Male,9,F,arrest case no charge,0,0,0,1,6,Medium,1,1
23,African-American,Male,2,M,Viol Injunct Domestic Violence,0,0,0,1,9,High,0,1
39,African-American,Male,21,F,Driving While License Revoked,0,0,0,1,10,High,1,1
29,Caucasian,Male,3,F,Pos Cannabis W/Intent Sel/Del,0,0,0,1,6,Medium,1,1
58,Caucasian,Male,2,M,Viol Injunct Domestic Violence,0,0,0,1,1,Low,0,1
23,Hispanic,Male,2,F,Grand Theft in the 3rd Degree,0,0,1,0,7,Medium,1,1
23,Caucasian,Male,3,M,Petit Theft,0,0,0,1,8,High,0,1
68,African-American,Female,5,F,Possession of Cocaine,0,0,0,0,2,Low,1,0
26,Caucasian,Female,2,M,Battery,0,0,0,0,5,Medium,0,0
51,African-American,Male,0,F,Possession of Cocaine,0,0,0,1,4,Low,1,1
25,African-American,Male,0,M,Battery,0,0,0,0,2,Low,0,1
40,African-American,Male,5,F,Felony Driving While Lic Suspd,0,0,0,1,9,High,1,1
51,African-American,Male,14,F,arrest case no charge,0,0,0,0,5,Medium,1,1
27,African-American,Male,2,M,Prowling/Loitering,0,0,0,1,5,Medium,0,1
49,African-American,Male,11,M,Viol Prot Injunc Repeat Viol,0,0,0,1,5,Medium,0,1
36,Other,Male,0,M,Battery,0,0,0,0,1,Low,0,1
20,African-American,Male,0,F,Burglary Dwelling Assault/Batt,0,0,0,0,3,Low,1,1
21,African-American,Male,2,F,Possession of Cocaine,0,0,0,1,10,High,1,1
31,African-American,Female,0,F,Agg Battery Grt/Bod/Harm,0,0,0,0,2,Low,1,0
57,African-American,Male,0,M,Battery,0,0,0,0,1,Low,0,1
61,Caucasian,Female,8,F,Resist Officer w/Violence,0,0,0,1,3,Low,1,0
35,Hispanic,Male,3,F,Burglary Structure Unoccup,0,0,0,1,1,Low,1,1
54,African-American,Male,3,F,arrest case no charge,0,0,0,1,6,Medium,1,1
39,Caucasian,Male,0,F,Possession of Cocaine,0,0,0,0,3,Low,1,1
24,African-American,Male,1,F,Possession of Cocaine,0,1,0,0,7,Medium,1,1
29,Hispanic,Female,0,F,Aggrav Battery w/Deadly Weapon,0,0,0,1,4,Low,1,0
48,African-American,Male,8,F,Possession of Cocaine,0,0,1,1,9,High,1,1
30,African-American,Male,6,M,Resist/Obstruct W/O Violence,0,0,1,1,7,Medium,0,1
26,African-American,Male,10,F,Possession of Cocaine,0,1,0,1,10,High,1,1
37,African-American,Male,12,F,Pos Cannabis W/Intent Sel/Del,0,0,0,1,9,High,1,1
26,African-American,Male,4,F,Burglary Dwelling Occupied,0,0,0,1,6,Medium,1,1
29,African-American,Male,7,M,Petit Theft,0,0,0,1,10,High,0,1
26,African-American,Male,1,M,Viol Pretrial Release Dom Viol,0,0,0,1,6,Medium,0,1
60,African-American,Male,2,F,Possession of Cocaine,0,0,0,0,1,Low,1,1
27,Caucasian,Male,2,F,Poss/Sell/Del/Man Amobarbital,0,0,0,1,7,Medium,1,1
22,Caucasian,Male,1,F,Poss Contr Subst W/o Prescript,0,0,1,0,6,Medium,1,1
28,African-American,Male,3,F,arrest case no charge,0,0,0,0,7,Medium,1,1
33,African-American,Male,13,F,Carrying Concealed Firearm,0,0,0,1,6,Medium,1,1
28,African-American,Male,2,F,arrest case no charge,0,0,0,0,2,Low,1,1
55,Caucasian,Male,0,M,Battery,0,0,0,1,1,Low,0,1
21,African-American,Male,6,F,Burglary Unoccupied Dwelling,0,1,0,1,8,High,1,1
28,Hispanic,Male,2,F,Kidnapping / Domestic Violence,0,0,0,1,3,Low,1,1
22,Hispanic,Female,0,M,Battery,0,0,0,0,2,Low,0,0
29,Caucasian,Female,6,F,Possession of Cocaine,0,0,0,1,7,Medium,1,0
24,African-American,Male,2,M,Tresspass Struct/Conveyance,0,0,0,1,8,High,0,1
50,African-American,Male,12,F,Possession of Cocaine,0,0,0,1,1,Low,1,1
24,African-American,Male,1,M,Battery,0,0,0,1,6,Medium,0,1
47,African-American,Male,1,F,arrest case no charge,0,0,0,0,2,Low,1,1
54,Caucasian,Male,6,F,Aggravated Battery / Pregnant,0,0,0,0,1,Low,1,1
42,Caucasian,Female,0,M,Battery,0,0,0,0,2,Low,0,0
35,Caucasian,Male,5,F,Cruelty to Animals,0,0,0,0,3,Low,1,1
30,African-American,Male,0,F,Driving While License Revoked,0,0,0,1,4,Low,1,1
53,Caucasian,Male,1,F,Dealing in Stolen Property,0,0,0,0,1,Low,1,1
31,African-American,Female,2,M,Exposes Culpable Negligence,0,0,0,0,3,Low,0,0
31,African-American,Male,0,F,Pos Cannabis W/Intent Sel/Del,0,0,0,1,2,Low,1,1
23,Other,Male,4,F,Grand Theft in the 3rd Degree,0,0,0,0,10,High,1,1
47,African-American,Male,9,F,Felony Battery w/Prior Convict,0,0,0,0,4,Low,1,1
24,African-American,Male,9,M,Operating W/O Valid License,0,1,0,1,9,High,0,1
22,African-American,Female,2,F,Aggrav Battery w/Deadly Weapon,0,1,0,0,9,High,1,0
45,Hispanic,Male,1,M,Possess Cannabis/20 Grams Or Less,0,0,0,0,1,Low,0,1
30,African-American,Female,2,F,Grand Theft in the 3rd Degree,0,0,0,0,2,Low,1,0
30,Other,Male,5,M,arrest case no charge,0,0,0,1,8,High,0,1
43,Caucasian,Female,22,M,Trespass Private Property,0,0,0,1,10,High,0,0
50,African-American,Male,0,M,Battery,0,0,0,0,1,Low,0,1
24,Other,Female,2,F,Possession Of Methamphetamine,0,0,0,1,4,Low,1,0
42,Caucasian,Female,3,F,False Ownership Info/Pawn Item,0,0,0,0,5,Medium,1,0
29,Caucasian,Female,1,F,Grand Theft in the 3rd Degree,0,0,0,1,7,Medium,1,0
31,Hispanic,Male,0,M,Assault,0,0,0,0,1,Low,0,1
25,African-American,Male,5,F,arrest case no charge,0,0,0,1,9,High,1,1
36,African-American,Male,4,F,Aggrav Battery w/Deadly Weapon,0,0,0,0,5,Medium,1,1
24,African-American,Male,1,M,Lve/Scen/Acc/Veh/Prop/Damage,0,0,0,1,5,Medium,0,1
28,Caucasian,Male,5,F,Driving While License Revoked,0,0,0,0,5,Medium,1,1
31,Caucasian,Male,0,M,Battery,0,0,0,1,1,Low,0,1
23,African-American,Male,0,F,Aggravated Assault W/dead Weap,0,0,0,0,4,Low,1,1
29,Caucasian,Male,4,M,Viol Injunct Domestic Violence,0,0,0,1,6,Medium,0,1
51,African-American,Male,11,M,Petit Theft $100- $300,0,0,0,1,5,Medium,0,1
34,African-American,Male,1,F,Pos Cannabis W/Intent Sel/Del,0,0,0,0,5,Medium,1,1
29,African-American,Male,12,F,Driving While License Revoked,0,0,0,1,2,Low,1,1
39,African-American,Male,13,F,Possession of Cocaine,0,1,0,1,10,High,1,1
36,Hispanic,Female,0,M,Burglary Structure Unoccup,0,0,0,0,2,Low,0,0
59,African-American,Male,15,M,arrest case no charge,0,0,0,1,6,Medium,0,1
23,African-American,Male,3,F,Grand Theft (Motor Vehicle),0,0,2,1,8,High,1,1
31,African-American,Male,15,F,Felony Driving While Lic Suspd,0,0,0,0,8,High,1,1
53,Caucasian,Male,0,M,Resist/Obstruct W/O Violence,0,0,0,0,1,Low,0,1
34,African-American,Male,12,F,Unauth C/P/S Sounds>1000/Audio,0,0,0,0,7,Medium,1,1
63,African-American,Female,1,F,Possession of Cannabis,0,0,0,0,1,Low,1,0
21,Other,Male,0,F,Tampering With Physical Evidence,0,0,0,1,4,Low,1,1
21,African-American,Female,0,F,Possession Of Alprazolam,0,0,0,1,7,Medium,1,0
47,Caucasian,Male,28,F,Corrupt Public Servant,0,0,0,1,9,High,1,1
34,African-American,Male,7,F,Possession of Cocaine,0,0,0,1,5,Medium,1,1
58,Caucasian,Male,4,F,Felony Petit Theft,0,0,0,1,5,Medium,1,1
40,Hispanic,Female,4,F,Grand Theft (Motor Vehicle),0,0,0,1,3,Low,1,0
36,African-American,Male,16,F,arrest case no charge,3,0,0,1,8,High,1,1
23,African-American,Female,0,M,Battery,0,0,0,0,4,Low,0,0
34,African-American,Male,5,F,Possession Burglary Tools,0,0,0,1,2,Low,1,1
56,Caucasian,Male,13,F,arrest case no charge,0,0,0,0,2,Low,1,1
52,Caucasian,Female,0,F,Aggrav Battery w/Deadly Weapon,0,0,0,0,1,Low,1,0
56,African-American,Male,0,F,False Imprisonment,0,0,0,0,2,Low,1,1
37,African-American,Female,0,M,Exposes Culpable Negligence,0,0,0,0,1,Low,0,0
50,Caucasian,Female,0,M,Battery,0,0,0,0,1,Low,0,0
25,African-American,Male,1,F,Grand Theft in the 3rd Degree,0,0,0,1,2,Low,1,1
